ProductID,ProductName,Category,Price,Rating,NumReviews,StockQuantity,Discount,Sales,DateAdded,City,Stock In Vast or Limited Quantity,,,,ROUND,SQRT,MINIMUM,MAXIMUM,SUM,MEDIAN,RANK,LEFT,RIGHT,LENGTH,MID
506,Perfume Oil,Perfume and cologne,295.94,3.1,2555,257,0.43,1088,3/21/2024,San Jose,TRUE,,,,296,50.54700782,,,,,517,Perf, Oil,8,n Jose
507,Eau de Toilette,Perfume and cologne,230.05,3.4,4757,946,0.44,890,10-08-2023,Phoenix,TRUE,,,,230,68.9710084,,,,,956,Eau ,ette,7,oenix
508,Eau de Toilette,Perfume and cologne,316.35,2.5,283,448,0.01,1091,06-05-2024,Mesa,TRUE,,,,316,16.82260384,,,,,60,Eau ,ette,4,sa
509,Eau de Parfum,Perfume and cologne,275.58,4.8,3491,72,0.42,617,8/29/2023,St. Louis,TRUE,,,,276,59.08468499,,,,,695,Eau ,rfum,9,. Loui
510,Eau de Toilette,Perfume and cologne,488.73,1.4,369,794,0.22,1442,10-12-2023,San Diego,FALSE,,,,489,19.20937271,,,,,72,Eau ,ette,9,n Dieg
511,Body Spray,Perfume and cologne,51.31,4.2,4462,270,0.41,378,3/31/2024,New York,FALSE,,,,51,66.79820357,,,,,885,Body,pray,8,w York
512,Body Spray,Perfume and cologne,14.44,3.4,3856,42,0.32,169,11/13/2023,Des Moines,FALSE,,,,14,62.09669879,,,,,764,Body,pray,10,s Moin
513,Eau de Parfum,Perfume and cologne,54.78,1.8,150,110,0.37,1070,04-10-2024,Knoxville,FALSE,,,,55,12.24744871,,,,,32,Eau ,rfum,9,oxvill
514,Eau de Parfum,Perfume and cologne,115.06,2.1,4897,295,0.18,945,7/30/2023,Virginia Beach,FALSE,,,,115,69.97856815,,,,,982,Eau ,rfum,14,rginia
515,Eau de Toilette,Perfume and cologne,302.58,3.4,1629,303,0.17,1361,05-05-2024,Dayton,FALSE,,,,303,40.36087214,,,,,336,Eau ,ette,6,yton
516,Body Spray,Perfume and cologne,413.26,4.7,3757,386,0.31,832,3/13/2024,Grand Rapids,FALSE,,,,413,61.29437168,,,,,745,Body,pray,12,and Ra
517,Eau de Toilette,Perfume and cologne,152.83,4.1,2556,389,0.4,294,09-02-2023,Seattle,FALSE,,,,153,50.55689864,,,,,518,Eau ,ette,7,attle
518,Eau de Parfum,Perfume and cologne,448.72,3.7,4663,186,0.23,444,4/15/2024,Bronx,FALSE,,,,449,68.28616258,,,,,936,Eau ,rfum,5,onx
519,Body Spray,Perfume and cologne,322.6,4.3,679,419,0.27,1642,05-06-2024,Memphis,FALSE,,,,323,26.05762844,,,,,140,Body,pray,7,mphis
520,Body Spray,Perfume and cologne,41.36,4.3,2559,138,0.3,1228,9/26/2023,Charlotte,FALSE,,,,41,50.58655948,,,,,520,Body,pray,9,arlott
521,White Wine,Wine,256.29,1.2,4917,87,0.46,1230,02-04-2024,Cape Coral,FALSE,,,,256,70.12132343,,,,,986,Whit,Wine,10,pe Cor
522,Rose Wine,Wine,359.35,1,120,384,0.46,1364,1/31/2024,Columbia,TRUE,,,,359,10.95445115,,,,,26,Rose,Wine,8,lumbia
523,Red Wine,Wine,100.97,3.7,2668,302,0.34,802,04-04-2024,Louisville,TRUE,,,,101,51.65268628,,,,,539,Red ,Wine,10,uisvil
524,Red Wine,Wine,161.81,2,2359,745,0.27,276,04-12-2024,Minneapolis,TRUE,,,,162,48.56953778,,,,,471,Red ,Wine,11,nneapo
525,Rose Wine,Wine,47.55,4.5,2591,566,0.48,1571,2/23/2024,Charleston,TRUE,,,,48,50.90186637,,,,,523,Rose,Wine,10,arlest
526,White Wine,Wine,193.02,2.1,2895,96,0.16,828,1/27/2024,Charleston,TRUE,,,,193,53.80520421,,,,,581,Whit,Wine,10,arlest
527,White Wine,Wine,281.15,3,661,424,0.43,1449,3/17/2024,Queens,TRUE,,,,281,25.70992026,,,,,134,Whit,Wine,6,eens
528,Red Wine,Wine,178.94,2.8,2942,725,0.15,1262,12/30/2023,Reno,TRUE,,,,179,54.24020649,,,,,587,Red ,Wine,4,no
529,Rose Wine,Wine,97.83,3.8,4590,623,0.06,1424,10-09-2023,Columbia,TRUE,,,,98,67.74953874,,,,,919,Rose,Wine,8,lumbia
530,Sparkling Wine,Wine,432.86,3.1,3089,605,0.08,288,11/16/2023,Omaha,TRUE,,,,433,55.57877293,,,,,613,Spar,Wine,5,aha
531,White Wine,Wine,91.22,4.6,4729,649,0.32,114,01-02-2024,Little Rock,FALSE,,,,91,68.76772499,,,,,948,Whit,Wine,11,ttle R
532,Red Wine,Wine,113.83,2.2,2294,558,0.2,146,2/15/2024,Kansas City,FALSE,,,,114,47.89572006,,,,,457,Red ,Wine,11,nsas C
533,Rose Wine,Wine,377.2,3.3,2410,508,0.21,1312,5/24/2024,Tucson,FALSE,,,,377,49.09175083,,,,,483,Rose,Wine,6,cson
534,Rose Wine,Wine,351.25,3.8,448,924,0.25,1522,1/23/2024,Portland,FALSE,,,,351,21.16601049,,,,,91,Rose,Wine,8,rtland
535,White Wine,Wine,291.95,1.1,238,204,0.35,244,7/28/2023,Denton,FALSE,,,,292,15.42724862,,,,,49,Whit,Wine,6,nton
536,Red Wine,Wine,175.23,1.6,4166,268,0.2,304,06-05-2024,Provo,FALSE,,,,175,64.54455825,,,,,825,Red ,Wine,5,ovo
537,White Wine,Wine,258.82,2.7,1776,573,0.4,1560,10-05-2023,Concord,FALSE,,,,259,42.14261501,,,,,360,Whit,Wine,7,ncord
538,Red Wine,Wine,209.98,4.5,2463,793,0.13,24,08-07-2023,Colorado Springs,FALSE,,,,210,49.62862077,,,,,498,Red ,Wine,16,lorado
539,Sparkling Wine,Wine,351.66,4,504,597,0.42,498,6/14/2023,Spokane,FALSE,,,,352,22.44994432,,,,,99,Spar,Wine,7,okane
540,Rose Wine,Wine,149.9,3.1,3484,338,0.41,1960,9/15/2023,Bonita Springs,FALSE,,,,150,59.02541825,,,,,691,Rose,Wine,14,nita S
541,Rose Wine,Wine,16.55,2.6,2104,231,0.01,383,4/25/2024,Pittsburgh,FALSE,,,,17,45.86937976,,,,,420,Rose,Wine,10,ttsbur
542,White Wine,Wine,42.82,4.5,2763,750,0.27,291,7/13/2023,Little Rock,FALSE,,,,43,52.5642464,,,,,558,Whit,Wine,11,ttle R
543,Sparkling Wine,Wine,277.34,4.9,4177,833,0.26,334,5/23/2024,Milwaukee,TRUE,,,,277,64.62971453,,,,,827,Spar,Wine,9,lwauke
544,Sparkling Wine,Wine,471.85,1.2,2370,850,0.04,205,7/28/2023,Rochester,TRUE,,,,472,48.68264578,,,,,473,Spar,Wine,9,cheste
545,Sparkling Wine,Wine,43.67,2.5,2890,121,0.17,95,07-01-2023,Tucson,TRUE,,,,44,53.75872022,,,,,579,Spar,Wine,6,cson
546,White Wine,Wine,116.66,3.6,670,123,0.05,1527,11/18/2023,Pittsburgh,TRUE,,,,117,25.88435821,,,,,137,Whit,Wine,10,ttsbur
547,Sparkling Wine,Wine,42.57,4.1,249,313,0.39,1452,7/30/2023,Chicago,TRUE,,,,43,15.77973384,,,,,52,Spar,Wine,7,icago
548,Rose Wine,Wine,341.96,4,3426,484,0.1,43,5/14/2024,Sacramento,TRUE,,,,342,58.53204251,,,,,679,Rose,Wine,10,cramen
549,Rose Wine,Wine,93.24,1.8,219,901,0.37,400,11-10-2023,Bonita Springs,TRUE,,,,93,14.79864859,,,,,45,Rose,Wine,14,nita S
550,Rose Wine,Wine,302.61,3.6,803,489,0.29,1493,04-11-2024,Charleston,TRUE,,,,303,28.33725463,,,,,162,Rose,Wine,10,arlest
551,White Wine,Wine,160.38,2.7,53,527,0.1,1082,08-04-2023,Oklahoma City,TRUE,,,,160,7.280109889,,,,,14,Whit,Wine,13,lahoma
552,Sparkling Wine,Wine,303.89,4.4,2781,715,0.36,394,11/18/2023,Port St. Lucie,FALSE,,,,304,52.73518749,,,,,562,Spar,Wine,14,rt St.
553,Sparkling Wine,Wine,47.72,3.8,370,857,0.23,1341,11-01-2023,Bakersfield,FALSE,,,,48,19.23538406,,,,,74,Spar,Wine,11,kersfi
554,Red Wine,Wine,143.25,3.8,4334,194,0.47,1245,04-12-2024,Bronx,FALSE,,,,143,65.83312236,,,,,861,Red ,Wine,5,onx
555,Red Wine,Wine,269.07,4.3,3988,377,0.14,922,6/22/2023,Ogden,FALSE,,,,269,63.15061362,,,,,790,Red ,Wine,5,den
556,Rose Wine,Wine,139.67,3.6,974,206,0.39,1814,7/22/2023,Oklahoma City,FALSE,,,,140,31.20897307,,,,,206,Rose,Wine,13,lahoma
557,Sparkling Wine,Wine,53.31,3.8,203,160,0.22,768,12/30/2023,Cincinnati,FALSE,,,,53,14.24780685,,,,,43,Spar,Wine,10,ncinna
558,Rose Wine,Wine,139.36,2.7,607,674,0.41,827,2/13/2024,Concord,FALSE,,,,139,24.63736999,,,,,125,Rose,Wine,7,ncord
559,White Wine,Wine,336.76,2.3,2103,365,0.44,1767,10-01-2023,Omaha,FALSE,,,,337,45.85847795,,,,,419,Whit,Wine,5,aha
560,Red Wine,Wine,223.85,3.7,2378,992,0.29,1791,05-05-2024,Detroit,FALSE,,,,224,48.76474136,,,,,474,Red ,Wine,7,troit
561,Knee-High Socks,Socks,415.06,4.6,956,798,0.4,572,07-01-2023,Oakland,FALSE,,,,415,30.91924967,,,,,201,Knee,ocks,7,kland
562,Ankle Socks,Socks,289.87,2.2,2828,880,0.48,458,12-08-2023,Tulsa,FALSE,,,,290,53.1789432,,,,,567,Ankl,ocks,5,lsa
563,Wool Socks,Socks,394.03,3.3,4603,303,0.16,597,12/29/2023,Salt Lake City,FALSE,,,,394,67.84541252,,,,,920,Wool,ocks,14,lt Lak
564,Ankle Socks,Socks,384.53,3.5,991,355,0.02,206,9/30/2023,Jacksonville,TRUE,,,,385,31.48015248,,,,,211,Ankl,ocks,12,cksonv
565,Ankle Socks,Socks,12.62,4.8,4804,852,0.2,338,5/18/2024,Fresno,TRUE,,,,13,69.3108938,,,,,967,Ankl,ocks,6,esno
566,Knee-High Socks,Socks,495.43,4,2730,449,0.35,938,01-11-2024,Mesa,TRUE,,,,495,52.24940191,,,,,550,Knee,ocks,4,sa
567,Knee-High Socks,Socks,289.05,4.5,650,621,0.19,539,11/28/2023,Buffalo,TRUE,,,,289,25.49509757,,,,,132,Knee,ocks,7,ffalo
568,Ankle Socks,Socks,113.7,5,2827,561,0.32,1136,12/25/2023,Pittsburgh,TRUE,,,,114,53.16954015,,,,,566,Ankl,ocks,10,ttsbur
569,Knee-High Socks,Socks,470.57,3,4383,906,0.42,1178,4/18/2024,Colorado Springs,TRUE,,,,471,66.20422947,,,,,869,Knee,ocks,16,lorado
570,Cotton Socks,Socks,192.83,4.8,2324,939,0.25,1448,4/14/2024,New Haven,TRUE,,,,193,48.20788317,,,,,465,Cott,ocks,9,w Have
571,Ankle Socks,Socks,487.38,1.3,917,850,0.37,838,9/26/2023,Reno,FALSE,,,,487,30.28200786,,,,,186,Ankl,ocks,4,no
572,Wool Socks,Socks,97.88,3.8,1749,753,0.33,92,1/22/2024,Las Vegas,FALSE,,,,98,41.82104733,,,,,353,Wool,ocks,9,s Vega
573,Cotton Socks,Socks,19.38,4.1,374,58,0.35,779,8/21/2023,St. Louis,FALSE,,,,19,19.33907961,,,,,76,Cott,ocks,9,. Loui
574,Cotton Socks,Socks,345.99,4.6,3255,89,0.2,972,7/26/2023,Spokane,FALSE,,,,346,57.0526073,,,,,647,Cott,ocks,7,okane
575,Wool Socks,Socks,418.56,3.6,1610,967,0.05,1834,1/14/2024,Louisville,FALSE,,,,419,40.1248053,,,,,334,Wool,ocks,10,uisvil
576,Knee-High Socks,Socks,25.55,2.7,4735,339,0.44,1167,7/30/2023,Indianapolis,FALSE,,,,26,68.81133628,,,,,953,Knee,ocks,12,dianap
577,Ankle Socks,Socks,113.5,4.5,1262,951,0.1,1204,11-10-2023,Boise,FALSE,,,,114,35.52463934,,,,,265,Ankl,ocks,5,ise
578,Knee-High Socks,Socks,443.45,1.5,4274,211,0.11,464,10/17/2023,Rochester,FALSE,,,,443,65.37583651,,,,,847,Knee,ocks,9,cheste
579,Ankle Socks,Socks,486.96,2.9,2654,884,0.03,275,10/25/2023,New Haven,TRUE,,,,487,51.51698749,,,,,535,Ankl,ocks,9,w Have
580,Wool Socks,Socks,487.92,4.3,3135,809,0.47,1938,06-01-2024,Atlanta,TRUE,,,,488,55.99107072,,,,,620,Wool,ocks,7,lanta
581,Cotton Socks,Socks,44.81,1.8,762,275,0.03,727,4/21/2024,Spokane,TRUE,,,,45,27.60434748,,,,,158,Cott,ocks,7,okane
582,Ankle Socks,Socks,82.17,4.9,2040,807,0.06,235,4/17/2024,Minneapolis,TRUE,,,,82,45.16635916,,,,,401,Ankl,ocks,11,nneapo
583,Ankle Socks,Socks,401.16,2.3,903,92,0.12,1083,1/26/2024,Charleston,TRUE,,,,401,30.0499584,,,,,183,Ankl,ocks,10,arlest
584,Ankle Socks,Socks,189.14,2.4,1036,991,0.49,1817,3/18/2024,San Jose,TRUE,,,,189,32.18695388,,,,,221,Ankl,ocks,8,n Jose
585,Knee-High Socks,Socks,81.99,2.4,2430,855,0.08,1494,09-08-2023,Allentown,TRUE,,,,82,49.29503018,,,,,490,Knee,ocks,9,lentow
586,Cotton Socks,Socks,416.36,3.8,3373,95,0.08,191,9/20/2023,Worcester,TRUE,,,,416,58.07753438,,,,,667,Cott,ocks,9,rceste
587,Knee-High Socks,Socks,158.78,2.2,3183,827,0.24,1168,04-08-2024,El Paso,TRUE,,,,159,56.41808221,,,,,632,Knee,ocks,7, Paso
588,Ankle Socks,Socks,492.27,2.6,2153,180,0.21,776,09-08-2023,Mesa,FALSE,,,,492,46.40043103,,,,,426,Ankl,ocks,4,sa
589,Wool Socks,Socks,180.06,3.2,2153,270,0.02,1526,12/28/2023,Mission Viejo,FALSE,,,,180,46.40043103,,,,,426,Wool,ocks,13,ssion 
590,Wool Socks,Socks,494.83,4.6,3802,980,0.24,1743,11/24/2023,Madison,FALSE,,,,495,61.66036004,,,,,752,Wool,ocks,7,dison
591,Ankle Socks,Socks,284.19,3.7,226,47,0.2,1462,8/22/2023,Cleveland,TRUE,,,,284,15.03329638,,,,,48,Ankl,ocks,9,evelan
592,Knee-High Socks,Socks,213.91,3.1,2535,908,0.44,1252,3/27/2024,Memphis,TRUE,,,,214,50.3487835,,,,,514,Knee,ocks,7,mphis
593,Wool Socks,Socks,261.32,4.5,4405,131,0.49,1095,09-05-2023,Tampa,TRUE,,,,261,66.37017402,,,,,875,Wool,ocks,5,mpa
594,Wool Socks,Socks,334.22,1.6,1445,119,0.09,1757,02-02-2024,Buffalo,TRUE,,,,334,38.01315562,,,,,305,Wool,ocks,7,ffalo
595,Wool Socks,Socks,209.21,4.6,2294,71,0.19,5,11/19/2023,Omaha,TRUE,,,,209,47.89572006,,,,,457,Wool,ocks,5,aha
596,Knee-High Socks,Socks,400.89,2.5,698,75,0.28,1822,6/29/2023,Queens,TRUE,,,,401,26.41968963,,,,,148,Knee,ocks,6,eens
597,Ankle Socks,Socks,175.45,5,2334,765,0.26,1619,5/30/2024,Tucson,TRUE,,,,175,48.31148932,,,,,467,Ankl,ocks,6,cson
598,Wool Socks,Socks,436.63,4.2,275,499,0.38,1973,9/13/2023,Mission Viejo,TRUE,,,,437,16.58312395,,,,,58,Wool,ocks,13,ssion 
599,Knee-High Socks,Socks,248.2,4.7,4204,278,0.15,1799,08-02-2023,Atlanta,TRUE,,,,248,64.83826031,,,,,831,Knee,ocks,7,lanta
600,Cotton Socks,Socks,395.05,3.4,1520,155,0.38,1295,06-10-2024,Worcester,TRUE,,,,395,38.98717738,,,,,320,Cott,ocks,9,rceste
601,Silk Sheets,Bedsheets,220.69,3.4,870,12,0.38,1756,10/18/2023,Buffalo,FALSE,,,,221,29.49576241,,,,,174,Silk,eets,7,ffalo
602,Silk Sheets,Bedsheets,243.09,3.7,1647,566,0.32,1490,2/17/2024,Omaha,FALSE,,,,243,40.58324778,,,,,341,Silk,eets,5,aha
603,Linen Sheets,Bedsheets,456.2,3,4660,470,0.31,925,08-04-2023,Los Angeles,FALSE,,,,456,68.26419266,,,,,934,Line,eets,11,s Ange
604,Bamboo Sheets,Bedsheets,464.91,5,1067,738,0.38,1743,9/21/2023,Oklahoma City,FALSE,,,,465,32.66496594,,,,,225,Bamb,eets,13,lahoma
605,Bamboo Sheets,Bedsheets,34.31,3.9,2951,71,0.46,1291,7/27/2023,San Antonio,FALSE,,,,34,54.32310742,,,,,589,Bamb,eets,11,n Anto
606,Linen Sheets,Bedsheets,402.71,2.6,4234,614,0.06,272,11-04-2023,Cincinnati,FALSE,,,,403,65.06919394,,,,,836,Line,eets,10,ncinna
607,Cotton Sheets,Bedsheets,287.23,4.7,4485,341,0.03,1956,12-03-2023,Cleveland,FALSE,,,,287,66.9701426,,,,,888,Cott,eets,9,evelan
608,Linen Sheets,Bedsheets,267.12,4.1,4322,370,0.17,816,1/15/2024,Bronx,FALSE,,,,267,65.74191966,,,,,859,Line,eets,5,onx
609,Linen Sheets,Bedsheets,153.95,1.2,870,667,0.3,1029,1/17/2024,Madison,FALSE,,,,154,29.49576241,,,,,174,Line,eets,7,dison
610,Bamboo Sheets,Bedsheets,165.6,4.4,3190,292,0.44,1603,11-11-2023,Bonita Springs,FALSE,,,,166,56.48008499,,,,,634,Bamb,eets,14,nita S
611,Silk Sheets,Bedsheets,457.34,2.4,307,569,0.36,1128,10/28/2023,Tampa,FALSE,,,,457,17.52141547,,,,,62,Silk,eets,5,mpa
612,Linen Sheets,Bedsheets,223.47,4.2,1378,749,0.04,795,11/15/2023,Long Beach,FALSE,,,,223,37.12142239,,,,,293,Line,eets,10,ng Bea
613,Bamboo Sheets,Bedsheets,418.94,4.7,4567,719,0.23,1957,1/27/2024,New York,TRUE,,,,419,67.57958272,,,,,909,Bamb,eets,8,w York
614,Linen Sheets,Bedsheets,89.77,3.4,1398,653,0.22,1534,8/27/2023,Cape Coral,TRUE,,,,90,37.38983819,,,,,299,Line,eets,10,pe Cor
615,Linen Sheets,Bedsheets,130.86,2.9,3049,72,0.38,1983,6/18/2023,Baltimore,TRUE,,,,131,55.21775077,,,,,602,Line,eets,9,ltimor
616,Silk Sheets,Bedsheets,96.82,2.2,1977,282,0.03,270,01-01-2024,Austin,TRUE,,,,97,44.46346815,,,,,389,Silk,eets,6,stin
617,Bamboo Sheets,Bedsheets,433.83,2,2398,433,0.45,1494,02-01-2024,Cape Coral,TRUE,,,,434,48.96937819,,,,,481,Bamb,eets,10,pe Cor
618,Linen Sheets,Bedsheets,156.44,1.4,1269,600,0.36,1922,1/15/2024,Orlando,TRUE,,,,156,35.62302626,,,,,270,Line,eets,7,lando
619,Cotton Sheets,Bedsheets,432.94,4.3,2044,480,0.06,1788,1/21/2024,Spokane,TRUE,,,,433,45.21061822,,,,,406,Cott,eets,7,okane
620,Silk Sheets,Bedsheets,156.97,3.4,1325,24,0.08,888,04-03-2024,Milwaukee,FALSE,,,,157,36.40054945,,,,,282,Silk,eets,9,lwauke
621,Cotton Sheets,Bedsheets,32.17,1.9,470,963,0.29,660,10/29/2023,Toledo,FALSE,,,,32,21.67948339,,,,,93,Cott,eets,6,ledo
622,Silk Sheets,Bedsheets,266.34,3.8,3623,241,0.28,1203,11/25/2023,Brooklyn,FALSE,,,,266,60.19136151,,,,,718,Silk,eets,8,ooklyn
623,Linen Sheets,Bedsheets,134.43,4.1,3308,692,0.23,55,10/19/2023,Hartford,FALSE,,,,134,57.51521538,,,,,655,Line,eets,8,rtford
624,Silk Sheets,Bedsheets,115.2,1.3,2799,513,0.37,1723,08-10-2023,Chicago,FALSE,,,,115,52.90557627,,,,,563,Silk,eets,7,icago
625,Silk Sheets,Bedsheets,433.1,1.9,4006,601,0.39,1991,11-05-2023,Nashville,TRUE,,,,433,63.29296959,,,,,795,Silk,eets,9,shvill
626,Silk Sheets,Bedsheets,398.85,1.1,1719,494,0.07,542,4/21/2024,Indianapolis,TRUE,,,,399,41.46082488,,,,,349,Silk,eets,12,dianap
627,Cotton Sheets,Bedsheets,349.09,2.8,4647,612,0.31,1856,10-07-2023,Austin,TRUE,,,,349,68.16890787,,,,,930,Cott,eets,6,stin
628,Linen Sheets,Bedsheets,347.49,4.6,1232,21,0.24,1231,06-04-2024,Grand Rapids,TRUE,,,,347,35.09985755,,,,,258,Line,eets,12,and Ra
629,Silk Sheets,Bedsheets,404.8,2.3,2649,652,0.04,848,3/26/2024,Port St. Lucie,TRUE,,,,405,51.46843693,,,,,534,Silk,eets,14,rt St.
630,Cotton Sheets,Bedsheets,422.05,1.9,1262,71,0.4,1845,09-03-2023,Baton Rouge,TRUE,,,,422,35.52463934,,,,,265,Cott,eets,11,ton Ro
631,Cotton Sheets,Bedsheets,234.97,2.2,2722,59,0.06,981,4/15/2024,McAllen,TRUE,,,,235,52.17278984,,,,,548,Cott,eets,7,Allen
632,Cotton Sheets,Bedsheets,216.17,3.4,3076,985,0.2,709,4/14/2024,Austin,TRUE,,,,216,55.4616985,,,,,609,Cott,eets,6,stin
633,Bamboo Sheets,Bedsheets,313.43,2.3,4621,461,0.03,383,4/29/2024,Minneapolis,TRUE,,,,313,67.9779376,,,,,924,Bamb,eets,11,nneapo
634,Linen Sheets,Bedsheets,261.03,4.1,1003,418,0.04,1938,03-04-2024,Boston,FALSE,,,,261,31.67017524,,,,,215,Line,eets,6,ston
635,Linen Sheets,Bedsheets,207.57,4.3,1895,919,0.31,144,7/21/2023,Dallas,FALSE,,,,208,43.53159772,,,,,374,Line,eets,6,llas
636,Linen Sheets,Bedsheets,481.51,2.8,3212,965,0.34,397,10/17/2023,Madison,FALSE,,,,482,56.67450926,,,,,638,Line,eets,7,dison
637,Silk Sheets,Bedsheets,99.07,1.6,4827,911,0.02,428,07-02-2023,Columbia,FALSE,,,,99,69.47661477,,,,,971,Silk,eets,8,lumbia
638,Bamboo Sheets,Bedsheets,263.96,3.8,4866,757,0.16,1806,12/24/2023,New Orleans,FALSE,,,,264,69.75672011,,,,,977,Bamb,eets,11,w Orle
639,Linen Sheets,Bedsheets,479.48,1.9,3847,582,0.47,370,03-01-2024,Wichita,FALSE,,,,479,62.02418883,,,,,762,Line,eets,7,chita
640,Silk Sheets,Bedsheets,165.13,2.1,2845,457,0.16,881,11/28/2023,Colorado Springs,FALSE,,,,165,53.33854141,,,,,572,Silk,eets,16,lorado
641,Framed Poster,Posters and artwork,219.94,3.9,4266,381,0.07,452,6/28/2023,Kansas City,FALSE,,,,220,65.31462317,,,,,844,Fram,ster,11,nsas C
642,Canvas Print,Posters and artwork,472.16,1.9,3075,92,0.46,287,2/27/2024,Orlando,FALSE,,,,472,55.45268253,,,,,608,Canv,rint,7,lando
643,Canvas Print,Posters and artwork,132.26,3.2,4552,740,0.45,1029,2/21/2024,Albany,FALSE,,,,132,67.46851117,,,,,904,Canv,rint,6,bany
644,Art Print,Posters and artwork,29.24,2.1,3722,810,0.49,1411,07-11-2023,Oakland,FALSE,,,,29,61.00819617,,,,,736,Art ,rint,7,kland
645,Framed Poster,Posters and artwork,113.33,4.4,2501,290,0.47,149,10-09-2023,Concord,FALSE,,,,113,50.009999,,,,,507,Fram,ster,7,ncord
646,Digital Art,Posters and artwork,232.66,4.1,2123,598,0.23,1553,2/20/2024,Allentown,TRUE,,,,233,46.07602413,,,,,421,Digi, Art,9,lentow
647,Digital Art,Posters and artwork,469.88,1.7,1106,124,0.11,1070,9/30/2023,Bronx,TRUE,,,,470,33.2565783,,,,,231,Digi, Art,5,onx
648,Digital Art,Posters and artwork,214.42,1.6,2415,494,0.38,717,08-03-2023,Virginia Beach,TRUE,,,,214,49.1426495,,,,,485,Digi, Art,14,rginia
649,Canvas Print,Posters and artwork,59.12,1.1,1357,354,0.3,1761,9/20/2023,San Francisco,TRUE,,,,59,36.83748091,,,,,288,Canv,rint,13,n Fran
650,Digital Art,Posters and artwork,125.15,4.3,4780,902,0.07,1471,04-09-2024,Port St. Lucie,TRUE,,,,125,69.13754407,,,,,960,Digi, Art,14,rt St.
651,Canvas Print,Posters and artwork,463.97,2.7,3066,330,0.21,1778,5/25/2024,Jacksonville,TRUE,,,,464,55.3714728,,,,,606,Canv,rint,12,cksonv
652,Digital Art,Posters and artwork,24.04,3.3,4586,430,0.12,297,3/28/2024,Jacksonville,TRUE,,,,24,67.72001181,,,,,918,Digi, Art,12,cksonv
653,Art Print,Posters and artwork,204.87,4.9,4922,922,0.35,71,9/23/2023,Baton Rouge,TRUE,,,,205,70.15696687,,,,,987,Art ,rint,11,ton Ro
654,Digital Art,Posters and artwork,193.61,3.2,4987,11,0.21,1578,5/26/2024,Baltimore,TRUE,,,,194,70.61869441,,,,,998,Digi, Art,9,ltimor
655,Digital Art,Posters and artwork,119.92,1.9,3028,519,0.47,719,8/25/2023,Palm Bay,TRUE,,,,120,55.02726597,,,,,596,Digi, Art,8,lm Bay
656,Art Print,Posters and artwork,34.77,3.5,925,662,0.11,969,04-02-2024,New Haven,TRUE,,,,35,30.41381265,,,,,190,Art ,rint,9,w Have
657,Framed Poster,Posters and artwork,436.61,4,4290,910,0.2,1965,09-11-2023,Provo,TRUE,,,,437,65.49809158,,,,,853,Fram,ster,5,ovo
658,Framed Poster,Posters and artwork,290.28,4.2,2074,310,0.08,1683,09-05-2023,Palm Bay,FALSE,,,,290,45.54119015,,,,,416,Fram,ster,8,lm Bay
659,Canvas Print,Posters and artwork,179.81,2.6,4319,783,0.09,949,6/22/2023,Washington,FALSE,,,,180,65.7190992,,,,,858,Canv,rint,10,shingt
660,Canvas Print,Posters and artwork,202.04,3.8,3498,829,0.49,1891,5/21/2024,Denton,FALSE,,,,202,59.14389233,,,,,698,Canv,rint,6,nton
661,Art Print,Posters and artwork,448.89,2.2,3406,440,0.07,1311,4/23/2024,Dallas,FALSE,,,,449,58.36094585,,,,,675,Art ,rint,6,llas
662,Canvas Print,Posters and artwork,32.19,3.6,3748,277,0.34,988,8/17/2023,Charleston,FALSE,,,,32,61.22091146,,,,,742,Canv,rint,10,arlest
663,Canvas Print,Posters and artwork,24.71,2.8,2182,579,0.49,477,01-05-2024,San Jose,FALSE,,,,25,46.71188286,,,,,436,Canv,rint,8,n Jose
664,Art Print,Posters and artwork,383.22,3,2462,338,0.49,287,7/26/2023,Concord,FALSE,,,,383,49.61854492,,,,,497,Art ,rint,7,ncord
665,Digital Art,Posters and artwork,211.48,2.7,2363,983,0.28,143,5/27/2024,Fort Worth,FALSE,,,,211,48.61069841,,,,,472,Digi, Art,10,rt Wor
666,Canvas Print,Posters and artwork,21.53,2.7,2176,906,0.28,3,7/21/2023,Houston,FALSE,,,,22,46.64761516,,,,,434,Canv,rint,7,uston
667,Canvas Print,Posters and artwork,266.56,2,3792,224,0.25,991,7/27/2023,New York,FALSE,,,,267,61.57921727,,,,,749,Canv,rint,8,w York
668,Digital Art,Posters and artwork,113.06,4.1,1131,530,0.06,1319,08-11-2023,Akron,FALSE,,,,113,33.63034344,,,,,238,Digi, Art,5,ron
669,Digital Art,Posters and artwork,482.27,1.5,194,489,0.44,181,08-12-2023,Grand Rapids,FALSE,,,,482,13.92838828,,,,,38,Digi, Art,12,and Ra
670,Art Print,Posters and artwork,12.65,1,3867,792,0.01,777,8/19/2023,Sacramento,TRUE,,,,13,62.18520724,,,,,767,Art ,rint,10,cramen
671,Art Print,Posters and artwork,168.67,3.6,1397,553,0.13,1269,11/17/2023,Detroit,TRUE,,,,169,37.37646318,,,,,297,Art ,rint,7,troit
672,Framed Poster,Posters and artwork,306.94,4.4,2410,282,0.37,161,01-04-2024,Portland,TRUE,,,,307,49.09175083,,,,,483,Fram,ster,8,rtland
